rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
151.0,Lebanon,LBN,169.0,173.0,4,AFC,2008-10-08
151.0,Netherlands Antilles,ANT,169.0,173.0,4,CONCACAF,2008-10-08
150.0,Niger,NIG,172.0,78.0,-21,CAF,2008-10-08
148.0,India,IND,173.0,166.0,-3,AFC,2008-10-08
148.0,Yemen,YEM,173.0,198.0,12,AFC,2008-10-08
147.0,Vanuatu,VAN,175.0,171.0,-3,OFC,2008-10-08
132.0,Singapore,SGP,233.0,229.0,3,AFC,2008-10-08
146.0,Malta,MLT,176.0,209.0,13,UEFA,2008-10-08
144.0,Puerto Rico,PUR,180.0,180.0,-2,CONCACAF,2008-10-08
143.0,Azerbaijan,AZE,191.0,193.0,5,UEFA,2008-10-08
141.0,Eswatini,SWZ,192.0,190.0,0,CAF,2008-10-08
141.0,Grenada,GRN,192.0,192.0,2,CONCACAF,2008-10-08
140.0,Eritrea,ERI,200.0,199.0,5,CAF,2008-10-08
139.0,Indonesia,IDN,211.0,210.0,7,AFC,2008-10-08
138.0,Fiji,FIJ,217.0,185.0,-5,OFC,2008-10-08
137.0,Estonia,EST,218.0,234.0,9,UEFA,2008-10-08
136.0,Madagascar,MAD,220.0,190.0,-5,CAF,2008-10-08
135.0,Liechtenstein,LIE,227.0,225.0,5,UEFA,2008-10-08
133.0,Antigua and Barbuda,ATG,232.0,256.0,11,CONCACAF,2008-10-08
145.0,Mauritania,MTN,178.0,191.0,5,CAF,2008-10-08
2.0,Italy,ITA,1365.0,1339.0,0,UEFA,2008-10-08
201.0,San Marino,SMR,0.0,0.0,1,UEFA,2008-11-12
201.0,American Samoa,ASA,0.0,0.0,1,OFC,2008-11-12
149.0,Lebanon,LBN,154.0,169.0,-2,AFC,2008-11-12
128.0,Kuwait,KUW,243.0,272.0,4,AFC,2008-11-12
129.0,Suriname,SUR,239.0,311.0,21,CONCACAF,2008-11-12
130.0,Burundi,BDI,237.0,252.0,2,CAF,2008-11-12
131.0,Estonia,EST,235.0,218.0,-6,UEFA,2008-11-12
132.0,Indonesia,IDN,221.0,211.0,-7,AFC,2008-11-12
133.0,Antigua and Barbuda,ATG,216.0,232.0,0,CONCACAF,2008-11-12
134.0,Madagascar,MAD,208.0,220.0,-2,CAF,2008-11-12
134.0,Azerbaijan,AZE,208.0,191.0,-9,UEFA,2008-11-12
136.0,Singapore,SGP,207.0,233.0,4,AFC,2008-11-12
137.0,Eritrea,ERI,200.0,200.0,-3,CAF,2008-11-12
127.0,Luxembourg,LUX,245.0,273.0,4,UEFA,2008-11-12
137.0,Fiji,FIJ,200.0,217.0,-1,OFC,2008-11-12
140.0,Eswatini,SWZ,181.0,192.0,-1,CAF,2008-11-12
141.0,Puerto Rico,PUR,180.0,180.0,-3,CONCACAF,2008-11-12
142.0,Liberia,LBR,179.0,159.0,-11,CAF,2008-11-12
143.0,Vanuatu,VAN,175.0,175.0,-4,OFC,2008-11-12
144.0,India,IND,174.0,173.0,-4,AFC,2008-11-12
145.0,Yemen,YEM,169.0,173.0,-3,AFC,2008-11-12
146.0,Tajikistan,TJK,163.0,155.0,-9,AFC,2008-11-12
147.0,Niger,NIG,158.0,172.0,-3,CAF,2008-11-12
148.0,Turkmenistan,TKM,156.0,115.0,-10,AFC,2008-11-12
150.0,Malta,MLT,153.0,176.0,4,UEFA,2008-11-12
139.0,Grenada,GRN,199.0,192.0,-2,CONCACAF,2008-11-12
151.0,Malaysia,MAS,152.0,109.0,-9,AFC,2008-11-12
126.0,Bermuda,BER,251.0,251.0,-3,CONCACAF,2008-11-12
124.0,Sierra Leone,SLE,253.0,232.0,-9,CAF,2008-11-12
101.0,Sudan,SDN,360.0,326.0,-5,CAF,2008-11-12
102.0,Ethiopia,ETH,348.0,348.0,0,CAF,2008-11-12
103.0,Malawi,MWI,346.0,310.0,-6,CAF,2008-11-12
104.0,Syria,SYR,344.0,361.0,5,AFC,2008-11-12
105.0,Tanzania,TAN,341.0,307.0,-5,CAF,2008-11-12
105.0,Haiti,HAI,341.0,340.0,1,CONCACAF,2008-11-12
107.0,Cyprus,CYP,337.0,430.0,27,UEFA,2008-11-12
108.0,Guatemala,GUA,321.0,394.0,19,CONCACAF,2008-11-12
109.0,El Salvador,SLV,306.0,285.0,-11,CONCACAF,2008-11-12
110.0,Armenia,ARM,304.0,353.0,9,UEFA,2008-11-12
125.0,Kazakhstan,KAZ,252.0,247.0,-6,UEFA,2008-11-12
111.0,Cabo Verde,CPV,303.0,340.0,7,CAF,2008-11-12
113.0,United Arab Emirates,UAE,299.0,307.0,3,AFC,2008-11-12
114.0,Namibia,NAM,290.0,259.0,-12,CAF,2008-11-12
115.0,Montenegro,MNE,285.0,294.0,-2,UEFA,2008-11-12
116.0,Thailand,THA,283.0,303.0,4,AFC,2008-11-12
116.0,Guyana,GUY,283.0,290.0,-2,CONCACAF,2008-11-12
118.0,Jordan,JOR,282.0,303.0,6,AFC,2008-11-12
119.0,Botswana,BOT,279.0,296.0,4,CAF,2008-11-12
120.0,Equatorial Guinea,EQG,276.0,284.0,-1,CAF,2008-11-12
121.0,New Caledonia,NCL,275.0,275.0,-1,OFC,2008-11-12
123.0,Chad,CHA,260.0,288.0,4,CAF,2008-11-12
112.0,Korea DPR,PRK,301.0,315.0,5,AFC,2008-11-12
100.0,Barbados,BRB,361.0,300.0,-14,CONCACAF,2008-11-12
152.0,Liechtenstein,LIE,145.0,227.0,17,UEFA,2008-11-12
154.0,Kyrgyz Republic,KGZ,129.0,253.0,27,AFC,2008-11-12
181.0,Bangladesh,BAN,54.0,55.0,2,AFC,2008-11-12
182.0,Brunei Darussalam,BRU,52.0,36.0,-2,AFC,2008-11-12
183.0,Palestine,PLE,47.0,50.0,3,AFC,2008-11-12
183.0,Afghanistan,AFG,47.0,43.0,1,AFC,2008-11-12
185.0,Nicaragua,NCA,45.0,45.0,4,CONCACAF,2008-11-12
186.0,Faroe Islands,FRO,37.0,7.0,-12,UEFA,2008-11-12
187.0,Djibouti,DJI,32.0,35.0,1,CAF,2008-11-12
187.0,Tahiti,TAH,32.0,32.0,0,OFC,2008-11-12
187.0,Bhutan,BHU,32.0,32.0,0,AFC,2008-11-12
187.0,Tonga,TGA,32.0,32.0,0,OFC,2008-11-12
180.0,Samoa,SAM,64.0,64.0,2,OFC,2008-11-12
191.0,Dominica,DMA,25.0,25.0,0,CONCACAF,2008-11-12
193.0,Aruba,ARU,22.0,22.0,0,CONCACAF,2008-11-12
194.0,Andorra,AND,19.0,36.0,10,UEFA,2008-11-12
195.0,US Virgin Islands,VIR,17.0,17.0,1,CONCACAF,2008-11-12
196.0,Comoros,COM,13.0,13.0,1,CAF,2008-11-12
197.0,Macau,MAC,10.0,11.0,1,AFC,2008-11-12
199.0,Somalia,SOM,8.0,8.0,2,CAF,2008-11-12
201.0,Papua New Guinea,PNG,0.0,0.0,1,OFC,2008-11-12
201.0,Montserrat,MSR,0.0,0.0,1,CONCACAF,2008-11-12
201.0,Cook Islands,COK,0.0,0.0,1,OFC,2008-11-12
201.0,Anguilla,AIA,0.0,0.0,1,CONCACAF,2008-11-12
192.0,Mongolia,MNG,24.0,24.0,0,AFC,2008-11-12
153.0,Maldives,MDV,133.0,156.0,-1,AFC,2008-11-12
179.0,Dominican Republic,DOM,66.0,66.0,2,CONCACAF,2008-11-12
177.0,Nepal,NEP,67.0,68.0,2,AFC,2008-11-12
155.0,Netherlands Antilles,ANT,128.0,169.0,4,CONCACAF,2008-11-12
156.0,Hong Kong,HKG,124.0,250.0,26,AFC,2008-11-12
157.0,Philippines,PHI,118.0,89.0,-8,AFC,2008-11-12
158.0,Myanmar,MYA,116.0,116.0,1,AFC,2008-11-12
159.0,Vietnam,VIE,115.0,89.0,-6,AFC,2008-11-12
160.0,Mauritania,MTN,112.0,178.0,15,CAF,2008-11-12
161.0,Lesotho,LES,109.0,113.0,2,CAF,2008-11-12
162.0,Laos,LAO,108.0,28.0,-28,AFC,2008-11-12
163.0,St Kitts and Nevis,SKN,105.0,123.0,7,CONCACAF,2008-11-12
164.0,Cayman Islands,CAY,101.0,101.0,2,CONCACAF,2008-11-12
177.0,British Virgin Islands,VGB,67.0,67.0,1,CONCACAF,2008-11-12
165.0,Solomon Islands,SOL,100.0,100.0,2,OFC,2008-11-12
166.0,Seychelles,SEY,91.0,96.0,2,CAF,2008-11-12
168.0,Pakistan,PAK,90.0,87.0,0,AFC,2008-11-12
169.0,Turks and Caicos Islands,TCA,83.0,83.0,0,CONCACAF,2008-11-12
170.0,Chinese Taipei,TPE,82.0,71.0,-3,AFC,2008-11-12
171.0,Bahamas,BAH,81.0,81.0,1,CONCACAF,2008-11-12
172.0,St Lucia,LCA,75.0,108.0,11,CONCACAF,2008-11-12
173.0,Mauritius,MRI,74.0,74.0,2,CAF,2008-11-12
174.0,Guinea-Bissau,GNB,72.0,72.0,2,CAF,2008-11-12
174.0,Cambodia,CAM,72.0,43.0,-8,AFC,2008-11-12
176.0,Belize,BLZ,71.0,71.0,3,CONCACAF,2008-11-12
166.0,Sri Lanka,SRI,91.0,89.0,1,AFC,2008-11-12
99.0,Georgia,GEO,363.0,368.0,2,UEFA,2008-11-12
122.0,St Vincent and the Grenadines,VIN,266.0,261.0,-3,CONCACAF,2008-11-12
97.0,Zimbabwe,ZIM,375.0,385.0,6,CAF,2008-11-12
24.0,USA,USA,834.0,861.0,3,CONCACAF,2008-11-12
98.0,China PR,CHN,371.0,374.0,2,AFC,2008-11-12
26.0,Ghana,GHA,805.0,839.0,1,CAF,2008-11-12
27.0,Switzerland,SUI,799.0,641.0,-18,UEFA,2008-11-12
28.0,Côte d'Ivoire,CIV,780.0,779.0,-1,CAF,2008-11-12
29.0,Sweden,SWE,776.0,794.0,1,UEFA,2008-11-12
30.0,Serbia,SRB,775.0,673.0,-10,UEFA,2008-11-12
31.0,Ecuador,ECU,771.0,661.0,-11,CONMEBOL,2008-11-12
32.0,Poland,POL,765.0,763.0,2,UEFA,2008-11-12
33.0,Scotland,SCO,761.0,820.0,7,UEFA,2008-11-12
23.0,Uruguay,URU,838.0,887.0,3,CONMEBOL,2008-11-12
34.0,Denmark,DEN,757.0,760.0,3,UEFA,2008-11-12
36.0,Republic of Ireland,IRL,751.0,701.0,-2,UEFA,2008-11-12
37.0,Australia,AUS,739.0,737.0,3,AFC,2008-11-12
38.0,Japan,JPN,722.0,747.0,6,AFC,2008-11-12
39.0,Guinea,GUI,691.0,670.0,-2,CAF,2008-11-12
40.0,Colombia,COL,686.0,739.0,7,CONMEBOL,2008-11-12
41.0,Lithuania,LTU,677.0,706.0,4,UEFA,2008-11-12
42.0,Northern Ireland,NIR,670.0,721.0,7,UEFA,2008-11-12
43.0,Morocco,MAR,646.0,642.0,0,CAF,2008-11-12
44.0,IR Iran,IRN,642.0,619.0,-4,AFC,2008-11-12
45.0,Slovakia,SVK,627.0,521.0,-15,UEFA,2008-11-12
35.0,Chile,CHI,753.0,714.0,-1,CONMEBOL,2008-11-12
22.0,Nigeria,NGA,852.0,818.0,-5,CAF,2008-11-12
21.0,Egypt,EGY,879.0,860.0,-1,CAF,2008-11-12
20.0,Ukraine,UKR,883.0,893.0,1,UEFA,2008-11-12
200.0,Central African Republic,CTA,6.0,6.0,1,CAF,2008-11-12
198.0,Timor-Leste,TLS,9.0,0.0,-2,AFC,2008-11-12
208.0,Sao Tome and Principe,STP,0.0,0.0,0,CAF,2008-11-12
201.0,Guam,GUM,0.0,0.0,1,AFC,2008-11-12
1.0,Spain,ESP,1657.0,1643.0,0,UEFA,2008-11-12
2.0,Germany,GER,1413.0,1336.0,-1,UEFA,2008-11-12
3.0,Italy,ITA,1356.0,1365.0,1,UEFA,2008-11-12
4.0,Netherlands,NED,1306.0,1258.0,-1,UEFA,2008-11-12
5.0,Brazil,BRA,1286.0,1280.0,1,CONMEBOL,2008-11-12
6.0,Argentina,ARG,1181.0,1200.0,-1,CONMEBOL,2008-11-12
7.0,Croatia,CRO,1158.0,1223.0,1,UEFA,2008-11-12
8.0,Russia,RUS,1079.0,1076.0,-1,UEFA,2008-11-12
9.0,Czechia,CZE,1062.0,1111.0,1,UEFA,2008-11-12
10.0,Portugal,POR,1058.0,1075.0,0,UEFA,2008-11-12
10.0,England,ENG,1058.0,982.0,-4,UEFA,2008-11-12
12.0,France,FRA,1035.0,1035.0,1,UEFA,2008-11-12
13.0,Turkey,TUR,1032.0,1021.0,0,UEFA,2008-11-12
14.0,Cameroon,CMR,1013.0,1027.0,2,CAF,2008-11-12
15.0,Israel,ISR,1004.0,961.0,-1,UEFA,2008-11-12
16.0,Bulgaria,BUL,951.0,969.0,1,UEFA,2008-11-12
17.0,Paraguay,PAR,934.0,860.0,-5,CONMEBOL,2008-11-12
18.0,Greece,GRE,907.0,945.0,1,UEFA,2008-11-12
19.0,Romania,ROU,892.0,927.0,1,UEFA,2008-11-12
46.0,Honduras,HON,623.0,601.0,-4,CONCACAF,2008-11-12
47.0,Tunisia,TUN,613.0,624.0,0,CAF,2008-11-12
25.0,Mexico,MEX,827.0,841.0,1,CONCACAF,2008-11-12
49.0,North Macedonia,MKD,603.0,637.0,3,UEFA,2008-11-12
75.0,Iraq,IRQ,452.0,443.0,-2,AFC,2008-11-12
76.0,Uzbekistan,UZB,449.0,468.0,6,AFC,2008-11-12
76.0,Moldova,MDA,449.0,500.0,11,UEFA,2008-11-12
78.0,Qatar,QAT,443.0,436.0,0,AFC,2008-11-12
78.0,Trinidad and Tobago,TRI,443.0,404.0,-10,CONCACAF,2008-11-12
80.0,South Africa,RSA,442.0,411.0,-5,CAF,2008-11-12
81.0,Canada,CAN,434.0,415.0,-3,CONCACAF,2008-11-12
82.0,Iceland,ISL,423.0,345.0,-21,UEFA,2008-11-12
83.0,Uganda,UGA,421.0,376.0,-12,CAF,2008-11-12
83.0,Jamaica,JAM,421.0,295.0,-33,CONCACAF,2008-11-12
74.0,Bahrain,BHR,453.0,465.0,2,AFC,2008-11-12
85.0,Kenya,KEN,413.0,433.0,6,CAF,2008-11-12
87.0,Rwanda,RWA,406.0,410.0,0,CAF,2008-11-12
88.0,Libya,LBY,405.0,444.0,12,CAF,2008-11-12
89.0,Panama,PAN,404.0,385.0,-2,CONCACAF,2008-11-12
90.0,The Gambia,GAM,400.0,389.0,0,CAF,2008-11-12
91.0,Togo,TOG,396.0,385.0,0,CAF,2008-11-12
92.0,Austria,AUT,391.0,422.0,10,UEFA,2008-11-12
92.0,Mozambique,MOZ,391.0,355.0,-8,CAF,2008-11-12
94.0,Congo DR,COD,388.0,411.0,9,CAF,2008-11-12
48.0,Finland,FIN,611.0,642.0,5,UEFA,2008-11-12
95.0,Benin,BEN,385.0,429.0,14,CAF,2008-11-12
86.0,Albania,ALB,410.0,416.0,3,UEFA,2008-11-12
73.0,Cuba,CUB,460.0,366.0,-25,CONCACAF,2008-11-12
95.0,Oman,OMA,385.0,380.0,1,AFC,2008-11-12
71.0,Bolivia,BOL,463.0,456.0,-3,CONMEBOL,2008-11-12
71.0,Zambia,ZAM,463.0,468.0,1,CAF,2008-11-12
51.0,Senegal,SEN,593.0,615.0,2,CAF,2008-11-12
52.0,Saudi Arabia,KSA,590.0,589.0,1,AFC,2008-11-12
53.0,Korea Republic,KOR,589.0,552.0,-2,AFC,2008-11-12
54.0,Norway,NOR,572.0,680.0,15,UEFA,2008-11-12
55.0,Belgium,BEL,571.0,589.0,4,UEFA,2008-11-12
56.0,Hungary,HUN,551.0,507.0,-6,UEFA,2008-11-12
57.0,Costa Rica,CRC,542.0,476.0,-12,CONCACAF,2008-11-12
58.0,Slovenia,SVN,541.0,457.0,-15,UEFA,2008-11-12
59.0,Gabon,GAB,535.0,481.0,-8,CAF,2008-11-12
60.0,New Zealand,NZL,532.0,584.0,6,OFC,2008-11-12
49.0,Mali,MLI,603.0,587.0,-4,CAF,2008-11-12
62.0,Wales,WAL,518.0,518.0,1,UEFA,2008-11-12
63.0,Algeria,ALG,514.0,542.0,7,CAF,2008-11-12
64.0,Belarus,BLR,507.0,522.0,5,UEFA,2008-11-12
65.0,Latvia,LVA,500.0,501.0,1,UEFA,2008-11-12
66.0,Venezuela,VEN,497.0,484.0,0,CONMEBOL,2008-11-12
67.0,Bosnia and Herzegovina,BIH,492.0,446.0,-8,UEFA,2008-11-12
68.0,Angola,ANG,476.0,479.0,0,CAF,2008-11-12
69.0,Congo,CGO,475.0,536.0,12,CAF,2008-11-12
70.0,Peru,PER,464.0,533.0,12,CONMEBOL,2008-11-12
61.0,Burkina Faso,BFA,521.0,502.0,-2,CAF,2008-11-12
141.0,Vanuatu,VAN,176.0,175.0,-2,OFC,2008-12-17
139.0,Liberia,LBR,179.0,179.0,-3,CAF,2008-12-17
139.0,Indonesia,IDN,179.0,221.0,7,AFC,2008-12-17
135.0,Madagascar,MAD,207.0,208.0,1,CAF,2008-12-17
137.0,Kazakhstan,KAZ,199.0,252.0,12,UEFA,2008-12-17
136.0,Burundi,BDI,204.0,237.0,6,CAF,2008-12-17
142.0,Puerto Rico,PUR,173.0,180.0,1,CONCACAF,2008-12-17
134.0,Azerbaijan,AZE,209.0,208.0,0,UEFA,2008-12-17
138.0,Eswatini,SWZ,190.0,181.0,-2,CAF,2008-12-17
143.0,India,IND,168.0,174.0,-1,AFC,2008-12-17
147.0,Malta,MLT,151.0,153.0,-3,UEFA,2008-12-17
145.0,Yemen,YEM,167.0,169.0,0,AFC,2008-12-17
146.0,Tajikistan,TJK,162.0,163.0,0,AFC,2008-12-17
148.0,Turkmenistan,TKM,149.0,156.0,0,AFC,2008-12-17
149.0,Liechtenstein,LIE,147.0,145.0,-3,UEFA,2008-12-17
150.0,Lebanon,LBN,146.0,154.0,1,AFC,2008-12-17
151.0,Hong Kong,HKG,139.0,124.0,-5,AFC,2008-12-17
152.0,St Kitts and Nevis,SKN,128.0,105.0,-11,CONCACAF,2008-12-17
152.0,Netherlands Antilles,ANT,128.0,128.0,-3,CONCACAF,2008-12-17
133.0,St Vincent and the Grenadines,VIN,216.0,266.0,11,CONCACAF,2008-12-17
154.0,Maldives,MDV,127.0,133.0,1,AFC,2008-12-17
143.0,Niger,NIG,168.0,158.0,-4,CAF,2008-12-17
132.0,Singapore,SGP,219.0,207.0,-4,AFC,2008-12-17
121.0,Luxembourg,LUX,259.0,245.0,-6,UEFA,2008-12-17
130.0,New Caledonia,NCL,229.0,275.0,9,OFC,2008-12-17
155.0,Vietnam,VIE,122.0,115.0,-4,AFC,2008-12-17
109.0,Guatemala,GUA,327.0,321.0,1,CONCACAF,2008-12-17
110.0,United Arab Emirates,UAE,320.0,299.0,-3,AFC,2008-12-17
111.0,El Salvador,SLV,315.0,306.0,2,CONCACAF,2008-12-17
112.0,Montenegro,MNE,310.0,285.0,-3,UEFA,2008-12-17
113.0,Armenia,ARM,303.0,304.0,3,UEFA,2008-12-17
113.0,Korea DPR,PRK,303.0,301.0,1,AFC,2008-12-17
115.0,Namibia,NAM,287.0,290.0,1,CAF,2008-12-17
116.0,Sierra Leone,SLE,286.0,253.0,-8,CAF,2008-12-17
117.0,Botswana,BOT,283.0,279.0,-2,CAF,2008-12-17
118.0,Grenada,GRN,269.0,199.0,-21,CONCACAF,2008-12-17
119.0,Chad,CHA,260.0,260.0,-4,CAF,2008-12-17
119.0,Estonia,EST,260.0,235.0,-12,UEFA,2008-12-17
122.0,Barbados,BRB,258.0,361.0,22,CONCACAF,2008-12-17
123.0,Equatorial Guinea,EQG,257.0,276.0,3,CAF,2008-12-17
124.0,Jordan,JOR,250.0,282.0,6,AFC,2008-12-17
124.0,Bermuda,BER,250.0,251.0,-2,CONCACAF,2008-12-17
126.0,Thailand,THA,248.0,283.0,10,AFC,2008-12-17
127.0,Kuwait,KUW,242.0,243.0,-1,AFC,2008-12-17
128.0,Antigua and Barbuda,ATG,238.0,216.0,-5,CONCACAF,2008-12-17
129.0,Suriname,SUR,231.0,239.0,0,CONCACAF,2008-12-17
131.0,Guyana,GUY,226.0,283.0,15,CONCACAF,2008-12-17
156.0,Malaysia,MAS,120.0,152.0,5,AFC,2008-12-17
103.0,Ethiopia,ETH,348.0,348.0,1,CAF,2008-12-17
158.0,Kyrgyz Republic,KGZ,112.0,129.0,4,AFC,2008-12-17
186.0,Guinea-Bissau,GNB,38.0,72.0,12,CAF,2008-12-17
187.0,Bhutan,BHU,33.0,32.0,0,AFC,2008-12-17
188.0,Djibouti,DJI,32.0,32.0,1,CAF,2008-12-17
188.0,Tahiti,TAH,32.0,32.0,1,OFC,2008-12-17
188.0,Tonga,TGA,32.0,32.0,1,OFC,2008-12-17
191.0,Dominica,DMA,25.0,25.0,0,CONCACAF,2008-12-17
192.0,Mongolia,MNG,24.0,24.0,0,AFC,2008-12-17
193.0,Aruba,ARU,22.0,22.0,0,CONCACAF,2008-12-17
194.0,Andorra,AND,20.0,19.0,0,UEFA,2008-12-17
195.0,US Virgin Islands,VIR,17.0,17.0,0,CONCACAF,2008-12-17
185.0,Dominican Republic,DOM,40.0,66.0,6,CONCACAF,2008-12-17
196.0,Macau,MAC,10.0,10.0,-1,AFC,2008-12-17
198.0,Comoros,COM,8.0,13.0,2,CAF,2008-12-17
199.0,Central African Republic,CTA,6.0,6.0,-1,CAF,2008-12-17
200.0,Somalia,SOM,5.0,8.0,1,CAF,2008-12-17
201.0,Cook Islands,COK,0.0,0.0,0,OFC,2008-12-17
201.0,Anguilla,AIA,0.0,0.0,0,CONCACAF,2008-12-17
201.0,Montserrat,MSR,0.0,0.0,0,CONCACAF,2008-12-17
201.0,Guam,GUM,0.0,0.0,0,AFC,2008-12-17
201.0,American Samoa,ASA,0.0,0.0,0,OFC,2008-12-17
108.0,Georgia,GEO,328.0,363.0,9,UEFA,2008-12-17
201.0,San Marino,SMR,0.0,0.0,0,UEFA,2008-12-17
197.0,Timor-Leste,TLS,9.0,9.0,-1,AFC,2008-12-17
184.0,Faroe Islands,FRO,42.0,37.0,-2,UEFA,2008-12-17
183.0,Afghanistan,AFG,44.0,47.0,0,AFC,2008-12-17
181.0,Brunei Darussalam,BRU,45.0,52.0,-1,AFC,2008-12-17
158.0,Mauritania,MTN,112.0,112.0,-2,CAF,2008-12-17
160.0,Philippines,PHI,108.0,118.0,3,AFC,2008-12-17
161.0,Lesotho,LES,106.0,109.0,0,CAF,2008-12-17
162.0,Eritrea,ERI,103.0,200.0,25,CAF,2008-12-17
163.0,Solomon Islands,SOL,100.0,100.0,-2,OFC,2008-12-17
163.0,Sri Lanka,SRI,100.0,91.0,-3,AFC,2008-12-17
165.0,Pakistan,PAK,92.0,90.0,-3,AFC,2008-12-17
166.0,Seychelles,SEY,91.0,91.0,0,CAF,2008-12-17
167.0,Chinese Taipei,TPE,85.0,82.0,-3,AFC,2008-12-17
168.0,Turks and Caicos Islands,TCA,83.0,83.0,-1,CONCACAF,2008-12-17
169.0,Laos,LAO,80.0,108.0,7,AFC,2008-12-17
170.0,Mauritius,MRI,74.0,74.0,-3,CAF,2008-12-17
170.0,Bahamas,BAH,74.0,81.0,-1,CONCACAF,2008-12-17
172.0,Cayman Islands,CAY,73.0,101.0,8,CONCACAF,2008-12-17
173.0,Belize,BLZ,71.0,71.0,-3,CONCACAF,2008-12-17
174.0,Bangladesh,BAN,70.0,54.0,-7,AFC,2008-12-17
174.0,Nepal,NEP,70.0,67.0,-3,AFC,2008-12-17
176.0,St Lucia,LCA,64.0,75.0,4,CONCACAF,2008-12-17
176.0,Samoa,SAM,64.0,64.0,-4,OFC,2008-12-17
178.0,Cambodia,CAM,56.0,72.0,4,AFC,2008-12-17
179.0,Palestine,PLE,52.0,47.0,-4,AFC,2008-12-17
180.0,British Virgin Islands,VGB,50.0,67.0,3,CONCACAF,2008-12-17
181.0,Nicaragua,NCA,45.0,45.0,-4,CONCACAF,2008-12-17
156.0,Myanmar,MYA,120.0,116.0,-2,AFC,2008-12-17
107.0,Cabo Verde,CPV,332.0,303.0,-4,CAF,2008-12-17
5.0,Brazil,BRA,1246.0,1286.0,0,CONMEBOL,2008-12-17
105.0,Syria,SYR,337.0,344.0,1,AFC,2008-12-17
28.0,Australia,AUS,777.0,739.0,-9,AFC,2008-12-17
29.0,Côte d'Ivoire,CIV,771.0,780.0,1,CAF,2008-12-17
30.0,Serbia,SRB,761.0,775.0,0,UEFA,2008-12-17
31.0,Chile,CHI,757.0,753.0,-4,CONMEBOL,2008-12-17
32.0,Sweden,SWE,748.0,776.0,3,UEFA,2008-12-17
33.0,Scotland,SCO,739.0,761.0,0,UEFA,2008-12-17
34.0,Poland,POL,735.0,765.0,2,UEFA,2008-12-17
35.0,Japan,JPN,734.0,722.0,-3,AFC,2008-12-17
36.0,Ecuador,ECU,729.0,771.0,5,CONMEBOL,2008-12-17
37.0,Denmark,DEN,716.0,757.0,3,UEFA,2008-12-17
27.0,Bulgaria,BUL,782.0,951.0,11,UEFA,2008-12-17
38.0,Republic of Ireland,IRL,711.0,751.0,2,UEFA,2008-12-17
40.0,Honduras,HON,689.0,623.0,-6,CONCACAF,2008-12-17
41.0,Morocco,MAR,649.0,646.0,-2,CAF,2008-12-17
42.0,Korea Republic,KOR,631.0,589.0,-11,AFC,2008-12-17
43.0,IR Iran,IRN,626.0,642.0,-1,AFC,2008-12-17
44.0,Slovakia,SVK,621.0,627.0,-1,UEFA,2008-12-17
45.0,Mali,MLI,615.0,603.0,-4,CAF,2008-12-17
46.0,Tunisia,TUN,605.0,613.0,-1,CAF,2008-12-17
47.0,Hungary,HUN,603.0,551.0,-9,UEFA,2008-12-17
48.0,Saudi Arabia,KSA,600.0,590.0,-4,AFC,2008-12-17
49.0,Colombia,COL,597.0,686.0,9,CONMEBOL,2008-12-17
39.0,Guinea,GUI,701.0,691.0,0,CAF,2008-12-17
26.0,Mexico,MEX,811.0,827.0,1,CONCACAF,2008-12-17
25.0,Ghana,GHA,815.0,805.0,-1,CAF,2008-12-17
24.0,Switzerland,SUI,824.0,799.0,-3,UEFA,2008-12-17
1.0,Spain,ESP,1663.0,1657.0,0,UEFA,2008-12-17
2.0,Germany,GER,1381.0,1413.0,0,UEFA,2008-12-17
3.0,Netherlands,NED,1338.0,1306.0,-1,UEFA,2008-12-17
4.0,Italy,ITA,1326.0,1356.0,1,UEFA,2008-12-17
201.0,Papua New Guinea,PNG,0.0,0.0,0,OFC,2008-12-17
6.0,Argentina,ARG,1180.0,1181.0,0,CONMEBOL,2008-12-17
7.0,Croatia,CRO,1142.0,1158.0,0,UEFA,2008-12-17
8.0,England,ENG,1115.0,1058.0,-2,UEFA,2008-12-17
9.0,Russia,RUS,1103.0,1079.0,1,UEFA,2008-12-17
10.0,Turkey,TUR,1016.0,1032.0,-3,UEFA,2008-12-17
11.0,Czechia,CZE,1007.0,1062.0,2,UEFA,2008-12-17
11.0,France,FRA,1007.0,1035.0,-1,UEFA,2008-12-17
11.0,Portugal,POR,1007.0,1058.0,1,UEFA,2008-12-17
14.0,Cameroon,CMR,989.0,1013.0,0,CAF,2008-12-17
15.0,Ukraine,UKR,909.0,883.0,-5,UEFA,2008-12-17
16.0,Egypt,EGY,894.0,879.0,-5,CAF,2008-12-17
17.0,Paraguay,PAR,889.0,934.0,0,CONMEBOL,2008-12-17
18.0,Israel,ISR,877.0,1004.0,3,UEFA,2008-12-17
19.0,Nigeria,NGA,876.0,852.0,-3,CAF,2008-12-17
20.0,Greece,GRE,872.0,907.0,2,UEFA,2008-12-17
21.0,Romania,ROU,858.0,892.0,2,UEFA,2008-12-17
22.0,USA,USA,853.0,834.0,-2,CONCACAF,2008-12-17
23.0,Uruguay,URU,828.0,838.0,0,CONMEBOL,2008-12-17
50.0,Senegal,SEN,587.0,593.0,-1,CAF,2008-12-17
51.0,Lithuania,LTU,583.0,677.0,10,UEFA,2008-12-17
